date,slot,time_local,mill_kW,press_kW,total_load_kW,price_eur_mwh,cost_eur,housings,modules,pickup
2024-01-02,0,08:00,1.8638,0.0,1.8638,65.67,0.0306,60.0,30.0,0.0
2024-01-02,1,08:15,6.7293,0.0,6.7293,65.67,0.110478,60.0,30.0,0.0
2024-01-02,2,08:30,5.9956,0.0,5.9956,65.67,0.098433,60.0,30.0,0.0
2024-01-02,3,08:45,7.1179,9.5021,16.62,65.67,0.272859,20.0,30.0,0.0
2024-01-02,4,09:00,6.1091,17.0147,23.1237,64.73,0.3742,20.0,30.0,0.0
2024-01-02,5,09:15,5.6324,17.1381,22.7705,64.73,0.368484,20.0,30.0,0.0
2024-01-02,6,09:30,5.8458,16.0793,21.9251,64.73,0.354803,20.0,30.0,0.0
2024-01-02,7,09:45,5.1816,3.2115,8.3931,64.73,0.135821,20.0,30.0,0.0
2024-01-02,8,10:00,6.7301,0.0,6.7301,68.98,0.116061,20.0,70.0,0.0
2024-01-02,9,10:15,3.9878,0.0,3.9878,68.98,0.06877,20.0,70.0,0.0
2024-01-02,10,10:30,1.3266,9.5021,10.8287,68.98,0.186741,80.0,70.0,0.0
2024-01-02,11,10:45,4.184,17.0147,21.1986,68.98,0.365571,80.0,70.0,0.0
2024-01-02,12,11:00,5.1593,17.1381,22.2974,73.54,0.409938,80.0,70.0,0.0
2024-01-02,13,11:15,4.2588,16.0793,20.3381,73.54,0.373916,80.0,70.0,0.0
2024-01-02,14,11:30,5.404,3.2115,8.6155,73.54,0.158396,80.0,70.0,0.0
2024-01-02,15,11:45,4.491,9.5021,13.9931,73.54,0.257264,40.0,110.0,0.0
2024-01-02,16,12:00,5.1252,17.0147,22.1399,78.16,0.432613,40.0,110.0,0.0
2024-01-02,17,12:15,3.0543,17.1381,20.1924,78.16,0.39456,40.0,110.0,0.0
2024-01-02,18,12:30,5.093,16.0793,21.1723,78.16,0.413706,40.0,110.0,0.0
2024-01-02,19,12:45,3.6006,3.2115,6.8121,78.16,0.133109,40.0,110.0,0.0
2024-01-02,20,13:00,4.9802,9.5021,14.4823,78.87,0.285555,0.0,150.0,0.0
2024-01-02,21,13:15,4.3843,17.0147,21.399,78.87,0.421935,0.0,150.0,0.0
2024-01-02,22,13:30,1.5369,17.1381,18.675,78.87,0.368224,0.0,150.0,0.0
2024-01-02,23,13:45,0.0,16.0793,16.0793,78.87,0.317043,100.0,150.0,0.0
2024-01-02,24,14:00,0.0,3.2115,3.2115,79.24,0.06362,100.0,150.0,0.0
2024-01-02,25,14:15,0.0,9.5021,9.5021,79.24,0.188236,60.0,190.0,0.0
2024-01-02,26,14:30,0.0,17.0147,17.0147,79.24,0.337061,60.0,190.0,0.0
2024-01-02,27,14:45,0.0,17.1381,17.1381,79.24,0.339506,60.0,190.0,0.0
2024-01-02,28,15:00,0.0,16.0793,16.0793,79.96,0.321425,60.0,0.0,190.0
2024-01-02,29,15:15,0.0,3.2115,3.2115,79.96,0.064198,60.0,0.0,0.0
2024-01-02,30,15:30,0.0,0.0,0.0,79.96,0.0,60.0,40.0,0.0
2024-01-02,31,15:45,0.0,0.0,0.0,79.96,0.0,60.0,40.0,0.0
2024-01-02,32,16:00,1.3266,0.0,1.3266,83.46,0.02768,60.0,40.0,0.0
2024-01-02,33,16:15,4.184,0.0,4.184,83.46,0.087298,60.0,40.0,0.0
2024-01-02,34,16:30,5.1593,0.0,5.1593,83.46,0.10765,60.0,40.0,0.0
2024-01-02,35,16:45,4.2588,0.0,4.2588,83.46,0.088861,60.0,40.0,0.0
2024-01-02,36,17:00,5.404,0.0,5.404,80.92,0.109323,60.0,40.0,0.0
2024-01-02,37,17:15,4.491,0.0,4.491,80.92,0.090854,60.0,40.0,0.0
2024-01-02,38,17:30,5.1252,0.0,5.1252,80.92,0.103683,60.0,40.0,0.0
2024-01-02,39,17:45,3.0543,0.0,3.0543,80.92,0.061789,60.0,40.0,0.0
2024-01-02,40,18:00,5.093,9.5021,14.5951,74.95,0.273476,20.0,40.0,0.0
2024-01-02,41,18:15,3.6006,17.0147,20.6153,74.95,0.386279,20.0,40.0,0.0
2024-01-02,42,18:30,4.9802,17.1381,22.1183,74.95,0.414442,20.0,40.0,0.0
2024-01-02,43,18:45,4.3843,16.0793,20.4636,74.95,0.383437,20.0,40.0,0.0
2024-01-02,44,19:00,1.5369,3.2115,4.7484,63.18,0.075001,20.0,40.0,0.0
2024-01-02,45,19:15,0.0,9.5021,9.5021,63.18,0.150086,80.0,80.0,0.0
2024-01-02,46,19:30,1.8638,17.0147,18.8785,63.18,0.298186,80.0,80.0,0.0
2024-01-02,47,19:45,6.7293,17.1381,23.8674,63.18,0.376985,80.0,80.0,0.0
2024-01-02,48,20:00,5.9956,16.0793,22.0749,57.11,0.315174,80.0,80.0,0.0
2024-01-02,49,20:15,7.1179,3.2115,10.3294,57.11,0.147478,80.0,80.0,0.0
2024-01-02,50,20:30,6.1091,9.5021,15.6112,57.11,0.222888,40.0,120.0,0.0
2024-01-02,51,20:45,5.6324,17.0147,22.6471,57.11,0.323344,40.0,120.0,0.0
2024-01-02,52,21:00,5.8458,17.1381,22.9839,46.89,0.269429,40.0,120.0,0.0
2024-01-02,53,21:15,5.1816,16.0793,21.2609,46.89,0.24923,40.0,120.0,0.0
2024-01-02,54,21:30,6.7301,3.2115,9.9416,46.89,0.11654,40.0,120.0,0.0
2024-01-02,55,21:45,3.9878,0.0,3.9878,46.89,0.046747,40.0,30.0,130.0
2024-01-03,0,08:00,1.8638,9.5021,11.3659,59.61,0.169381,100.0,30.0,0.0
2024-01-03,1,08:15,6.7293,17.0147,23.744,59.61,0.353844,100.0,30.0,0.0
2024-01-03,2,08:30,5.9956,17.1381,23.1337,59.61,0.34475,100.0,30.0,0.0
2024-01-03,3,08:45,7.1179,16.0793,23.1972,59.61,0.345696,100.0,30.0,0.0
2024-01-03,4,09:00,6.1091,3.2115,9.3206,60.61,0.14123,100.0,30.0,0.0
2024-01-03,5,09:15,5.6324,9.5021,15.1345,60.61,0.229326,60.0,70.0,0.0
2024-01-03,6,09:30,5.8458,17.0147,22.8605,60.61,0.346394,60.0,70.0,0.0
2024-01-03,7,09:45,5.1816,17.1381,22.3197,60.61,0.338199,60.0,70.0,0.0
2024-01-03,8,10:00,6.7301,16.0793,22.8094,57.0,0.325034,60.0,70.0,0.0
2024-01-03,9,10:15,3.9878,3.2115,7.1993,57.0,0.10259,60.0,70.0,0.0
2024-01-03,10,10:30,1.8638,9.5021,11.3659,57.0,0.161965,120.0,110.0,0.0
2024-01-03,11,10:45,6.7293,17.0147,23.744,57.0,0.338351,120.0,110.0,0.0
2024-01-03,12,11:00,5.9956,17.1381,23.1337,54.89,0.317452,120.0,110.0,0.0
2024-01-03,13,11:15,7.1179,16.0793,23.1972,54.89,0.318323,120.0,110.0,0.0
2024-01-03,14,11:30,6.1091,3.2115,9.3206,54.89,0.127901,120.0,110.0,0.0
2024-01-03,15,11:45,5.6324,9.5021,15.1345,54.89,0.207684,80.0,150.0,0.0
2024-01-03,16,12:00,5.8458,17.0147,22.8605,53.89,0.307988,80.0,150.0,0.0
2024-01-03,17,12:15,5.1816,17.1381,22.3197,53.89,0.300702,80.0,150.0,0.0
2024-01-03,18,12:30,6.7301,16.0793,22.8094,53.89,0.307299,80.0,150.0,0.0
2024-01-03,19,12:45,3.9878,3.2115,7.1993,53.89,0.096992,80.0,150.0,0.0
2024-01-03,20,13:00,1.3266,9.5021,10.8287,54.42,0.147325,140.0,190.0,0.0
2024-01-03,21,13:15,4.184,17.0147,21.1986,54.42,0.288408,140.0,190.0,0.0
2024-01-03,22,13:30,5.1593,17.1381,22.2974,54.42,0.303357,140.0,190.0,0.0
2024-01-03,23,13:45,4.2588,16.0793,20.3381,54.42,0.2767,140.0,190.0,0.0
2024-01-03,24,14:00,5.404,3.2115,8.6155,60.86,0.131085,140.0,190.0,0.0
2024-01-03,25,14:15,4.491,9.5021,13.9931,60.86,0.212906,100.0,230.0,0.0
2024-01-03,26,14:30,5.1252,17.0147,22.1399,60.86,0.336858,100.0,230.0,0.0
2024-01-03,27,14:45,3.0543,17.1381,20.1924,60.86,0.307228,100.0,230.0,0.0
2024-01-03,28,15:00,5.093,16.0793,21.1723,67.18,0.355588,100.0,70.0,160.0
2024-01-03,29,15:15,3.6006,3.2115,6.8121,67.18,0.11441,100.0,70.0,0.0
2024-01-03,30,15:30,4.9802,9.5021,14.4823,67.18,0.243231,60.0,110.0,0.0
2024-01-03,31,15:45,4.3843,17.0147,21.399,67.18,0.359397,60.0,110.0,0.0
2024-01-03,32,16:00,1.5369,17.1381,18.675,73.59,0.343573,60.0,110.0,0.0
2024-01-03,33,16:15,0.0,16.0793,16.0793,73.59,0.295819,160.0,110.0,0.0
2024-01-03,34,16:30,0.0,3.2115,3.2115,73.59,0.059083,160.0,110.0,0.0
2024-01-03,35,16:45,0.0,9.5021,9.5021,73.59,0.174815,120.0,150.0,0.0
2024-01-03,36,17:00,0.0,17.0147,17.0147,82.28,0.349992,120.0,150.0,0.0
2024-01-03,37,17:15,0.0,17.1381,17.1381,82.28,0.352531,120.0,150.0,0.0
2024-01-03,38,17:30,0.0,16.0793,16.0793,82.28,0.330751,120.0,150.0,0.0
2024-01-03,39,17:45,0.0,3.2115,3.2115,82.28,0.06606,120.0,150.0,0.0
2024-01-03,40,18:00,0.0,0.0,0.0,82.97,0.0,120.0,190.0,0.0
2024-01-03,41,18:15,0.0,9.5021,9.5021,82.97,0.197097,80.0,190.0,0.0
2024-01-03,42,18:30,0.0,17.0147,17.0147,82.97,0.352927,80.0,190.0,0.0
2024-01-03,43,18:45,1.3266,17.1381,18.4647,82.97,0.383005,80.0,190.0,0.0
2024-01-03,44,19:00,4.184,16.0793,20.2632,79.03,0.400351,80.0,190.0,0.0
2024-01-03,45,19:15,5.1593,3.2115,8.3708,79.03,0.165387,80.0,190.0,0.0
2024-01-03,46,19:30,4.2588,9.5021,13.7609,79.03,0.271882,40.0,230.0,0.0
2024-01-03,47,19:45,5.404,17.0147,22.4187,79.03,0.442937,40.0,230.0,0.0
2024-01-03,48,20:00,4.491,17.1381,21.6291,73.23,0.395976,40.0,230.0,0.0
2024-01-03,49,20:15,5.1252,16.0793,21.2045,73.23,0.388201,40.0,230.0,0.0
2024-01-03,50,20:30,3.0543,3.2115,6.2658,73.23,0.114712,40.0,230.0,0.0
2024-01-03,51,20:45,5.093,9.5021,14.5951,73.23,0.2672,0.0,270.0,0.0
2024-01-03,52,21:00,3.6006,17.0147,20.6153,67.41,0.34742,0.0,270.0,0.0
2024-01-03,53,21:15,4.9802,17.1381,22.1183,67.41,0.372749,0.0,270.0,0.0
2024-01-03,54,21:30,4.3843,16.0793,20.4636,67.41,0.344863,0.0,270.0,0.0
2024-01-03,55,21:45,1.5369,3.2115,4.7484,67.41,0.080022,0.0,130.0,140.0
2024-01-04,0,08:00,1.3266,9.5021,10.8287,91.47,0.247626,60.0,170.0,0.0
2024-01-04,1,08:15,4.184,17.0147,21.1986,91.47,0.48476,60.0,170.0,0.0
2024-01-04,2,08:30,5.1593,17.1381,22.2974,91.47,0.509887,60.0,170.0,0.0
2024-01-04,3,08:45,4.2588,16.0793,20.3381,91.47,0.465082,60.0,170.0,0.0
2024-01-04,4,09:00,5.404,3.2115,8.6155,94.2,0.202895,60.0,170.0,0.0
2024-01-04,5,09:15,4.491,0.0,4.491,94.2,0.105764,60.0,210.0,0.0
2024-01-04,6,09:30,5.1252,0.0,5.1252,94.2,0.120698,60.0,210.0,0.0
2024-01-04,7,09:45,3.0543,0.0,3.0543,94.2,0.07193,60.0,210.0,0.0
2024-01-04,8,10:00,5.093,0.0,5.093,91.61,0.116642,60.0,210.0,0.0
2024-01-04,9,10:15,3.6006,0.0,3.6006,91.61,0.082464,60.0,210.0,0.0
2024-01-04,10,10:30,4.9802,9.5021,14.4823,91.61,0.331682,20.0,210.0,0.0
2024-01-04,11,10:45,4.3843,17.0147,21.399,91.61,0.490091,20.0,210.0,0.0
2024-01-04,12,11:00,1.5369,17.1381,18.675,90.03,0.420327,20.0,210.0,0.0
2024-01-04,13,11:15,1.3266,16.0793,17.4059,90.03,0.391764,120.0,210.0,0.0
2024-01-04,14,11:30,4.184,3.2115,7.3955,90.03,0.166453,120.0,210.0,0.0
2024-01-04,15,11:45,5.1593,9.5021,14.6614,90.03,0.329992,80.0,250.0,0.0
2024-01-04,16,12:00,4.2588,17.0147,21.2735,86.3,0.458976,80.0,250.0,0.0
2024-01-04,17,12:15,5.404,17.1381,22.5421,86.3,0.486346,80.0,250.0,0.0
2024-01-04,18,12:30,4.491,16.0793,20.5703,86.3,0.443805,80.0,250.0,0.0
2024-01-04,19,12:45,5.1252,3.2115,8.3367,86.3,0.179864,80.0,250.0,0.0
2024-01-04,20,13:00,3.0543,9.5021,12.5564,85.96,0.269838,40.0,290.0,0.0
2024-01-04,21,13:15,5.093,17.0147,22.1077,85.96,0.475094,40.0,290.0,0.0
2024-01-04,22,13:30,3.6006,17.1381,20.7387,85.96,0.445675,40.0,290.0,0.0
2024-01-04,23,13:45,4.9802,16.0793,21.0595,85.96,0.452569,40.0,290.0,0.0
2024-01-04,24,14:00,4.3843,3.2115,7.5958,92.11,0.174913,40.0,290.0,0.0
2024-01-04,25,14:15,1.5369,0.0,1.5369,92.11,0.035391,40.0,330.0,0.0
2024-01-04,26,14:30,0.0,0.0,0.0,92.11,0.0,140.0,330.0,0.0
2024-01-04,27,14:45,0.0,0.0,0.0,92.11,0.0,140.0,330.0,0.0
2024-01-04,28,15:00,0.0,0.0,0.0,98.62,0.0,140.0,190.0,140.0
2024-01-04,29,15:15,0.0,0.0,0.0,98.62,0.0,140.0,190.0,0.0
2024-01-04,30,15:30,0.0,0.0,0.0,98.62,0.0,140.0,190.0,0.0
2024-01-04,31,15:45,0.0,0.0,0.0,98.62,0.0,140.0,190.0,0.0
2024-01-04,32,16:00,0.0,0.0,0.0,105.73,0.0,140.0,190.0,0.0
2024-01-04,33,16:15,0.0,0.0,0.0,105.73,0.0,140.0,190.0,0.0
2024-01-04,34,16:30,0.0,0.0,0.0,105.73,0.0,140.0,190.0,0.0
2024-01-04,35,16:45,0.0,0.0,0.0,105.73,0.0,140.0,190.0,0.0
2024-01-04,36,17:00,0.0,0.0,0.0,133.23,0.0,140.0,190.0,0.0
2024-01-04,37,17:15,0.0,0.0,0.0,133.23,0.0,140.0,190.0,0.0
2024-01-04,38,17:30,0.0,0.0,0.0,133.23,0.0,140.0,190.0,0.0
2024-01-04,39,17:45,0.0,0.0,0.0,133.23,0.0,140.0,190.0,0.0
2024-01-04,40,18:00,0.0,0.0,0.0,144.65,0.0,140.0,190.0,0.0
2024-01-04,41,18:15,0.0,0.0,0.0,144.65,0.0,140.0,190.0,0.0
2024-01-04,42,18:30,0.0,0.0,0.0,144.65,0.0,140.0,190.0,0.0
2024-01-04,43,18:45,0.0,0.0,0.0,144.65,0.0,140.0,190.0,0.0
2024-01-04,44,19:00,0.0,0.0,0.0,125.0,0.0,140.0,190.0,0.0
2024-01-04,45,19:15,0.0,0.0,0.0,125.0,0.0,140.0,190.0,0.0
2024-01-04,46,19:30,0.0,0.0,0.0,125.0,0.0,140.0,190.0,0.0
2024-01-04,47,19:45,0.0,0.0,0.0,125.0,0.0,140.0,190.0,0.0
2024-01-04,48,20:00,0.0,0.0,0.0,103.59,0.0,140.0,190.0,0.0
2024-01-04,49,20:15,0.0,0.0,0.0,103.59,0.0,140.0,190.0,0.0
2024-01-04,50,20:30,0.0,0.0,0.0,103.59,0.0,140.0,190.0,0.0
2024-01-04,51,20:45,0.0,0.0,0.0,103.59,0.0,140.0,190.0,0.0
2024-01-04,52,21:00,0.0,0.0,0.0,100.01,0.0,140.0,190.0,0.0
2024-01-04,53,21:15,0.0,0.0,0.0,100.01,0.0,140.0,190.0,0.0
2024-01-04,54,21:30,0.0,0.0,0.0,100.01,0.0,140.0,190.0,0.0
2024-01-04,55,21:45,0.0,0.0,0.0,100.01,0.0,140.0,90.0,100.0
2024-01-05,0,08:00,1.3266,9.5021,10.8287,89.57,0.242482,100.0,90.0,0.0
2024-01-05,1,08:15,4.184,17.0147,21.1986,89.57,0.474691,100.0,90.0,0.0
2024-01-05,2,08:30,5.1593,17.1381,22.2974,89.57,0.499295,100.0,90.0,0.0
2024-01-05,3,08:45,4.2588,16.0793,20.3381,89.57,0.455421,100.0,90.0,0.0
2024-01-05,4,09:00,5.404,3.2115,8.6155,94.93,0.204468,100.0,90.0,0.0
2024-01-05,5,09:15,4.491,9.5021,13.9931,94.93,0.332092,60.0,130.0,0.0
2024-01-05,6,09:30,5.1252,17.0147,22.1399,94.93,0.525434,60.0,130.0,0.0
2024-01-05,7,09:45,3.0543,17.1381,20.1924,94.93,0.479217,60.0,130.0,0.0
2024-01-05,8,10:00,5.093,16.0793,21.1723,96.28,0.509617,60.0,130.0,0.0
2024-01-05,9,10:15,3.6006,3.2115,6.8121,96.28,0.163968,60.0,130.0,0.0
2024-01-05,10,10:30,4.9802,9.5021,14.4823,96.28,0.34859,20.0,170.0,0.0
2024-01-05,11,10:45,4.3843,17.0147,21.399,96.28,0.515074,20.0,170.0,0.0
2024-01-05,12,11:00,1.5369,17.1381,18.675,98.22,0.458564,20.0,170.0,0.0
2024-01-05,13,11:15,0.0,16.0793,16.0793,98.22,0.394827,120.0,170.0,0.0
2024-01-05,14,11:30,0.0,3.2115,3.2115,98.22,0.078858,120.0,170.0,0.0
2024-01-05,15,11:45,1.3266,9.5021,10.8287,98.22,0.2659,80.0,210.0,0.0
2024-01-05,16,12:00,4.184,17.0147,21.1986,92.24,0.488841,80.0,210.0,0.0
2024-01-05,17,12:15,5.1593,17.1381,22.2974,92.24,0.514179,80.0,210.0,0.0
2024-01-05,18,12:30,4.2588,16.0793,20.3381,92.24,0.468997,80.0,210.0,0.0
2024-01-05,19,12:45,5.404,3.2115,8.6155,92.24,0.198674,80.0,210.0,0.0
2024-01-05,20,13:00,4.491,9.5021,13.9931,91.54,0.320233,40.0,250.0,0.0
2024-01-05,21,13:15,5.1252,17.0147,22.1399,91.54,0.506671,40.0,250.0,0.0
2024-01-05,22,13:30,3.0543,17.1381,20.1924,91.54,0.462104,40.0,250.0,0.0
2024-01-05,23,13:45,5.093,16.0793,21.1723,91.54,0.484528,40.0,250.0,0.0
2024-01-05,24,14:00,3.6006,3.2115,6.8121,96.41,0.164189,40.0,250.0,0.0
2024-01-05,25,14:15,4.9802,9.5021,14.4823,96.41,0.34906,0.0,290.0,0.0
2024-01-05,26,14:30,4.3843,17.0147,21.399,96.41,0.51577,0.0,290.0,0.0
2024-01-05,27,14:45,1.5369,17.1381,18.675,96.41,0.450114,0.0,290.0,0.0
2024-01-05,28,15:00,0.0,16.0793,16.0793,100.05,0.402183,100.0,290.0,0.0
2024-01-05,29,15:15,0.0,3.2115,3.2115,100.05,0.080327,100.0,290.0,0.0
2024-01-05,30,15:30,0.0,0.0,0.0,100.05,0.0,100.0,330.0,0.0
2024-01-05,31,15:45,0.0,0.0,0.0,100.05,0.0,100.0,330.0,0.0
2024-01-05,32,16:00,0.0,0.0,0.0,102.97,0.0,100.0,330.0,0.0
2024-01-05,33,16:15,0.0,0.0,0.0,102.97,0.0,100.0,330.0,0.0
2024-01-05,34,16:30,0.0,0.0,0.0,102.97,0.0,100.0,330.0,0.0
2024-01-05,35,16:45,0.0,0.0,0.0,102.97,0.0,100.0,330.0,0.0
2024-01-05,36,17:00,0.0,0.0,0.0,107.38,0.0,100.0,330.0,0.0
2024-01-05,37,17:15,0.0,0.0,0.0,107.38,0.0,100.0,330.0,0.0
2024-01-05,38,17:30,0.0,0.0,0.0,107.38,0.0,100.0,330.0,0.0
2024-01-05,39,17:45,0.0,0.0,0.0,107.38,0.0,100.0,330.0,0.0
2024-01-05,40,18:00,0.0,0.0,0.0,108.45,0.0,100.0,330.0,0.0
2024-01-05,41,18:15,0.0,0.0,0.0,108.45,0.0,100.0,330.0,0.0
2024-01-05,42,18:30,0.0,0.0,0.0,108.45,0.0,100.0,330.0,0.0
2024-01-05,43,18:45,1.3266,0.0,1.3266,108.45,0.035968,100.0,330.0,0.0
2024-01-05,44,19:00,4.184,0.0,4.184,103.96,0.108741,100.0,330.0,0.0
2024-01-05,45,19:15,5.1593,0.0,5.1593,103.96,0.134091,100.0,330.0,0.0
2024-01-05,46,19:30,4.2588,9.5021,13.7609,103.96,0.357647,60.0,330.0,0.0
2024-01-05,47,19:45,5.404,17.0147,22.4187,103.96,0.582662,60.0,330.0,0.0
2024-01-05,48,20:00,4.491,17.1381,21.6291,100.09,0.541215,60.0,330.0,0.0
2024-01-05,49,20:15,5.1252,16.0793,21.2045,100.09,0.530589,60.0,330.0,0.0
2024-01-05,50,20:30,3.0543,3.2115,6.2658,100.09,0.156787,60.0,330.0,0.0
2024-01-05,51,20:45,5.093,9.5021,14.5951,100.09,0.365206,20.0,370.0,0.0
2024-01-05,52,21:00,3.6006,17.0147,20.6153,94.19,0.485439,20.0,370.0,0.0
2024-01-05,53,21:15,4.9802,17.1381,22.1183,94.19,0.520831,20.0,370.0,0.0
2024-01-05,54,21:30,4.3843,16.0793,20.4636,94.19,0.481867,20.0,370.0,0.0
2024-01-05,55,21:45,1.5369,3.2115,4.7484,94.19,0.111812,20.0,210.0,160.0
2024-01-08,0,08:00,0.0,0.0,0.0,121.11,0.0,120.0,250.0,0.0
2024-01-08,1,08:15,0.0,0.0,0.0,121.11,0.0,120.0,250.0,0.0
2024-01-08,2,08:30,0.0,0.0,0.0,121.11,0.0,120.0,250.0,0.0
2024-01-08,3,08:45,0.0,0.0,0.0,121.11,0.0,120.0,250.0,0.0
2024-01-08,4,09:00,0.0,0.0,0.0,117.83,0.0,120.0,250.0,0.0
2024-01-08,5,09:15,0.0,0.0,0.0,117.83,0.0,120.0,250.0,0.0
2024-01-08,6,09:30,0.0,0.0,0.0,117.83,0.0,120.0,250.0,0.0
2024-01-08,7,09:45,1.3266,0.0,1.3266,117.83,0.039079,120.0,250.0,0.0
2024-01-08,8,10:00,4.184,0.0,4.184,110.6,0.115687,120.0,250.0,0.0
2024-01-08,9,10:15,5.1593,9.5021,14.6614,110.6,0.405389,80.0,250.0,0.0
2024-01-08,10,10:30,4.2588,17.0147,21.2735,110.6,0.588213,80.0,250.0,0.0
2024-01-08,11,10:45,5.404,17.1381,22.5421,110.6,0.62329,80.0,250.0,0.0
2024-01-08,12,11:00,4.491,16.0793,20.5703,103.0,0.529686,80.0,250.0,0.0
2024-01-08,13,11:15,5.1252,3.2115,8.3367,103.0,0.214669,80.0,250.0,0.0
2024-01-08,14,11:30,3.0543,9.5021,12.5564,103.0,0.323328,40.0,290.0,0.0
2024-01-08,15,11:45,5.093,17.0147,22.1077,103.0,0.569273,40.0,290.0,0.0
2024-01-08,16,12:00,3.6006,17.1381,20.7387,95.5,0.495137,40.0,290.0,0.0
2024-01-08,17,12:15,4.9802,16.0793,21.0595,95.5,0.502796,40.0,290.0,0.0
2024-01-08,18,12:30,4.3843,3.2115,7.5958,95.5,0.18135,40.0,290.0,0.0
2024-01-08,19,12:45,1.5369,9.5021,11.039,95.5,0.263556,0.0,330.0,0.0
2024-01-08,20,13:00,1.3266,17.0147,18.3413,92.6,0.424601,100.0,330.0,0.0
2024-01-08,21,13:15,4.184,17.1381,21.3221,92.6,0.493606,100.0,330.0,0.0
2024-01-08,22,13:30,5.1593,16.0793,21.2386,92.6,0.491674,100.0,330.0,0.0
2024-01-08,23,13:45,4.2588,3.2115,7.4703,92.6,0.172938,100.0,330.0,0.0
2024-01-08,24,14:00,5.404,9.5021,14.9061,100.0,0.372653,60.0,370.0,0.0
2024-01-08,25,14:15,4.491,17.0147,21.5057,100.0,0.537643,60.0,370.0,0.0
2024-01-08,26,14:30,5.1252,17.1381,22.2633,100.0,0.556582,60.0,370.0,0.0
2024-01-08,27,14:45,3.0543,16.0793,19.1336,100.0,0.47834,60.0,370.0,0.0
2024-01-08,28,15:00,5.093,3.2115,8.3045,107.98,0.22418,60.0,220.0,150.0
2024-01-08,29,15:15,3.6006,9.5021,13.1027,107.98,0.353708,20.0,260.0,0.0
2024-01-08,30,15:30,4.9802,17.0147,21.9949,107.98,0.593753,20.0,260.0,0.0
2024-01-08,31,15:45,4.3843,17.1381,21.5224,107.98,0.580998,20.0,260.0,0.0
2024-01-08,32,16:00,1.5369,16.0793,17.6162,116.87,0.5147,20.0,260.0,0.0
2024-01-08,33,16:15,0.0,3.2115,3.2115,116.87,0.093832,120.0,260.0,0.0
2024-01-08,34,16:30,0.0,0.0,0.0,116.87,0.0,120.0,300.0,0.0
2024-01-08,35,16:45,0.0,0.0,0.0,116.87,0.0,120.0,300.0,0.0
2024-01-08,36,17:00,0.0,0.0,0.0,129.13,0.0,120.0,300.0,0.0
2024-01-08,37,17:15,0.0,0.0,0.0,129.13,0.0,120.0,300.0,0.0
2024-01-08,38,17:30,0.0,0.0,0.0,129.13,0.0,120.0,300.0,0.0
2024-01-08,39,17:45,0.0,0.0,0.0,129.13,0.0,120.0,300.0,0.0
2024-01-08,40,18:00,0.0,0.0,0.0,130.01,0.0,120.0,300.0,0.0
2024-01-08,41,18:15,0.0,0.0,0.0,130.01,0.0,120.0,300.0,0.0
2024-01-08,42,18:30,0.0,0.0,0.0,130.01,0.0,120.0,300.0,0.0
2024-01-08,43,18:45,1.3266,0.0,1.3266,130.01,0.043119,120.0,300.0,0.0
2024-01-08,44,19:00,4.184,0.0,4.184,122.12,0.127737,120.0,300.0,0.0
2024-01-08,45,19:15,5.1593,0.0,5.1593,122.12,0.157515,120.0,300.0,0.0
2024-01-08,46,19:30,4.2588,0.0,4.2588,122.12,0.130022,120.0,300.0,0.0
2024-01-08,47,19:45,5.404,0.0,5.404,122.12,0.164985,120.0,300.0,0.0
2024-01-08,48,20:00,4.491,0.0,4.491,114.21,0.128231,120.0,300.0,0.0
2024-01-08,49,20:15,5.1252,0.0,5.1252,114.21,0.146337,120.0,300.0,0.0
2024-01-08,50,20:30,3.0543,0.0,3.0543,114.21,0.087209,120.0,300.0,0.0
2024-01-08,51,20:45,5.093,9.5021,14.5951,114.21,0.416726,80.0,300.0,0.0
2024-01-08,52,21:00,3.6006,17.0147,20.6153,102.83,0.529968,80.0,300.0,0.0
2024-01-08,53,21:15,4.9802,17.1381,22.1183,102.83,0.568607,80.0,300.0,0.0
2024-01-08,54,21:30,4.3843,16.0793,20.4636,102.83,0.526069,80.0,300.0,0.0
2024-01-08,55,21:45,1.5369,3.2115,4.7484,102.83,0.122069,80.0,120.0,180.0
2024-01-09,0,08:00,0.0,0.0,0.0,133.24,0.0,180.0,160.0,0.0
2024-01-09,1,08:15,0.0,0.0,0.0,133.24,0.0,180.0,160.0,0.0
2024-01-09,2,08:30,0.0,0.0,0.0,133.24,0.0,180.0,160.0,0.0
2024-01-09,3,08:45,0.0,0.0,0.0,133.24,0.0,180.0,160.0,0.0
2024-01-09,4,09:00,0.0,0.0,0.0,120.91,0.0,180.0,160.0,0.0
2024-01-09,5,09:15,0.0,0.0,0.0,120.91,0.0,180.0,160.0,0.0
2024-01-09,6,09:30,1.3266,9.5021,10.8287,120.91,0.327325,140.0,160.0,0.0
2024-01-09,7,09:45,4.184,17.0147,21.1986,120.91,0.640782,140.0,160.0,0.0
2024-01-09,8,10:00,5.1593,17.1381,22.2974,113.19,0.630962,140.0,160.0,0.0
2024-01-09,9,10:15,4.2588,16.0793,20.3381,113.19,0.575518,140.0,160.0,0.0
2024-01-09,10,10:30,5.404,3.2115,8.6155,113.19,0.243797,140.0,160.0,0.0
2024-01-09,11,10:45,4.491,9.5021,13.9931,113.19,0.395971,100.0,200.0,0.0
