date,slot,time_local,mill_kW,press_kW,total_load_kW,price_eur_mwh,cost_eur,housings,modules,pickup
2024-01-02,0,08:00,1.8638,9.5021,11.3659,65.67,0.1866,20.0,30.0,0.0
2024-01-02,1,08:15,6.7293,17.0147,23.744,65.67,0.389816,20.0,30.0,0.0
2024-01-02,2,08:30,5.9956,17.1381,23.1337,65.67,0.379797,20.0,30.0,0.0
2024-01-02,3,08:45,7.1179,16.0793,23.1972,65.67,0.38084,20.0,30.0,0.0
2024-01-02,4,09:00,6.1091,3.2115,9.3206,64.73,0.15083,20.0,30.0,0.0
2024-01-02,5,09:15,5.6324,0.0,5.6324,64.73,0.091147,20.0,70.0,0.0
2024-01-02,6,09:30,5.8458,0.0,5.8458,64.73,0.0946,20.0,70.0,0.0
2024-01-02,7,09:45,5.1816,0.0,5.1816,64.73,0.083851,20.0,70.0,0.0
2024-01-02,8,10:00,6.7301,0.0,6.7301,68.98,0.116061,20.0,70.0,0.0
2024-01-02,9,10:15,3.9878,0.0,3.9878,68.98,0.06877,20.0,70.0,0.0
2024-01-02,10,10:30,1.8638,9.5021,11.3659,68.98,0.196006,80.0,70.0,0.0
2024-01-02,11,10:45,6.7293,17.0147,23.744,68.98,0.409464,80.0,70.0,0.0
2024-01-02,12,11:00,5.9956,17.1381,23.1337,73.54,0.425313,80.0,70.0,0.0
2024-01-02,13,11:15,7.1179,16.0793,23.1972,73.54,0.42648,80.0,70.0,0.0
2024-01-02,14,11:30,6.1091,3.2115,9.3206,73.54,0.171358,80.0,70.0,0.0
2024-01-02,15,11:45,5.6324,9.5021,15.1345,73.54,0.278249,40.0,110.0,0.0
2024-01-02,16,12:00,5.8458,17.0147,22.8605,78.16,0.446694,40.0,110.0,0.0
2024-01-02,17,12:15,5.1816,17.1381,22.3197,78.16,0.436126,40.0,110.0,0.0
2024-01-02,18,12:30,6.7301,16.0793,22.8094,78.16,0.445695,40.0,110.0,0.0
2024-01-02,19,12:45,3.9878,3.2115,7.1993,78.16,0.140674,40.0,110.0,0.0
2024-01-02,20,13:00,1.8638,9.5021,11.3659,78.87,0.224108,100.0,150.0,0.0
2024-01-02,21,13:15,6.7293,17.0147,23.744,78.87,0.468171,100.0,150.0,0.0
2024-01-02,22,13:30,5.9956,17.1381,23.1337,78.87,0.456138,100.0,150.0,0.0
2024-01-02,23,13:45,7.1179,16.0793,23.1972,78.87,0.45739,100.0,150.0,0.0
2024-01-02,24,14:00,6.1091,3.2115,9.3206,79.24,0.18464,100.0,150.0,0.0
2024-01-02,25,14:15,5.6324,9.5021,15.1345,79.24,0.299815,60.0,190.0,0.0
2024-01-02,26,14:30,5.8458,17.0147,22.8605,79.24,0.452866,60.0,190.0,0.0
2024-01-02,27,14:45,5.1816,17.1381,22.3197,79.24,0.442153,60.0,190.0,0.0
2024-01-02,28,15:00,6.7301,16.0793,22.8094,79.96,0.45596,60.0,0.0,190.0
2024-01-02,29,15:15,3.9878,3.2115,7.1993,79.96,0.143914,60.0,0.0,0.0
2024-01-02,30,15:30,1.8638,9.5021,11.3659,79.96,0.227205,120.0,40.0,0.0
2024-01-02,31,15:45,6.7293,17.0147,23.744,79.96,0.474642,120.0,40.0,0.0
2024-01-02,32,16:00,5.9956,17.1381,23.1337,83.46,0.482684,120.0,40.0,0.0
2024-01-02,33,16:15,7.1179,16.0793,23.1972,83.46,0.484009,120.0,40.0,0.0
2024-01-02,34,16:30,6.1091,3.2115,9.3206,83.46,0.194473,120.0,40.0,0.0
2024-01-02,35,16:45,5.6324,9.5021,15.1345,83.46,0.315782,80.0,80.0,0.0
2024-01-02,36,17:00,5.8458,17.0147,22.8605,80.92,0.462468,80.0,80.0,0.0
2024-01-02,37,17:15,5.1816,17.1381,22.3197,80.92,0.451527,80.0,80.0,0.0
2024-01-02,38,17:30,6.7301,16.0793,22.8094,80.92,0.461434,80.0,80.0,0.0
2024-01-02,39,17:45,3.9878,3.2115,7.1993,80.92,0.145642,80.0,80.0,0.0
2024-01-02,40,18:00,0.0,9.5021,9.5021,74.95,0.178045,140.0,120.0,0.0
2024-01-02,41,18:15,0.0,17.0147,17.0147,74.95,0.318812,140.0,120.0,0.0
2024-01-02,42,18:30,0.0,17.1381,17.1381,74.95,0.321125,140.0,120.0,0.0
2024-01-02,43,18:45,0.0,16.0793,16.0793,74.95,0.301286,140.0,120.0,0.0
2024-01-02,44,19:00,0.0,3.2115,3.2115,63.18,0.050725,140.0,120.0,0.0
2024-01-02,45,19:15,0.0,9.5021,9.5021,63.18,0.150086,100.0,160.0,0.0
2024-01-02,46,19:30,0.0,17.0147,17.0147,63.18,0.268747,100.0,160.0,0.0
2024-01-02,47,19:45,0.0,17.1381,17.1381,63.18,0.270696,100.0,160.0,0.0
2024-01-02,48,20:00,0.0,16.0793,16.0793,57.11,0.229572,100.0,160.0,0.0
2024-01-02,49,20:15,0.0,3.2115,3.2115,57.11,0.045852,100.0,160.0,0.0
2024-01-02,50,20:30,0.0,9.5021,9.5021,57.11,0.135666,60.0,200.0,0.0
2024-01-02,51,20:45,0.0,17.0147,17.0147,57.11,0.242927,60.0,200.0,0.0
2024-01-02,52,21:00,0.0,17.1381,17.1381,46.89,0.200901,60.0,200.0,0.0
2024-01-02,53,21:15,0.0,16.0793,16.0793,46.89,0.188489,60.0,200.0,0.0
2024-01-02,54,21:30,0.0,3.2115,3.2115,46.89,0.037647,60.0,200.0,0.0
2024-01-02,55,21:45,0.0,0.0,0.0,46.89,0.0,60.0,130.0,110.0
2024-01-03,0,08:00,1.8638,9.5021,11.3659,59.61,0.169381,20.0,130.0,0.0
2024-01-03,1,08:15,6.7293,17.0147,23.744,59.61,0.353844,20.0,130.0,0.0
2024-01-03,2,08:30,5.9956,17.1381,23.1337,59.61,0.34475,20.0,130.0,0.0
2024-01-03,3,08:45,7.1179,16.0793,23.1972,59.61,0.345696,20.0,130.0,0.0
2024-01-03,4,09:00,6.1091,3.2115,9.3206,60.61,0.14123,20.0,130.0,0.0
2024-01-03,5,09:15,5.6324,0.0,5.6324,60.61,0.085346,20.0,170.0,0.0
2024-01-03,6,09:30,5.8458,0.0,5.8458,60.61,0.088579,20.0,170.0,0.0
2024-01-03,7,09:45,5.1816,0.0,5.1816,60.61,0.078514,20.0,170.0,0.0
2024-01-03,8,10:00,6.7301,0.0,6.7301,57.0,0.095904,20.0,170.0,0.0
2024-01-03,9,10:15,3.9878,0.0,3.9878,57.0,0.056826,20.0,170.0,0.0
2024-01-03,10,10:30,0.0,9.5021,9.5021,57.0,0.135405,80.0,170.0,0.0
2024-01-03,11,10:45,0.0,17.0147,17.0147,57.0,0.242459,80.0,170.0,0.0
2024-01-03,12,11:00,0.0,17.1381,17.1381,54.89,0.235177,80.0,170.0,0.0
2024-01-03,13,11:15,0.0,16.0793,16.0793,54.89,0.220648,80.0,170.0,0.0
2024-01-03,14,11:30,0.0,3.2115,3.2115,54.89,0.04407,80.0,170.0,0.0
2024-01-03,15,11:45,0.0,9.5021,9.5021,54.89,0.130392,40.0,210.0,0.0
2024-01-03,16,12:00,0.0,17.0147,17.0147,53.89,0.22923,40.0,210.0,0.0
2024-01-03,17,12:15,0.0,17.1381,17.1381,53.89,0.230893,40.0,210.0,0.0
2024-01-03,18,12:30,0.0,16.0793,16.0793,53.89,0.216628,40.0,210.0,0.0
2024-01-03,19,12:45,0.0,3.2115,3.2115,53.89,0.043267,40.0,210.0,0.0
2024-01-03,20,13:00,0.0,9.5021,9.5021,54.42,0.129276,0.0,250.0,0.0
2024-01-03,21,13:15,0.0,17.0147,17.0147,54.42,0.231485,0.0,250.0,0.0
2024-01-03,22,13:30,0.0,17.1381,17.1381,54.42,0.233164,0.0,250.0,0.0
2024-01-03,23,13:45,0.0,16.0793,16.0793,54.42,0.218759,0.0,250.0,0.0
2024-01-03,24,14:00,0.0,3.2115,3.2115,60.86,0.048863,0.0,250.0,0.0
2024-01-03,25,14:15,0.0,0.0,0.0,60.86,0.0,0.0,290.0,0.0
2024-01-03,26,14:30,0.0,0.0,0.0,60.86,0.0,0.0,290.0,0.0
2024-01-03,27,14:45,0.0,0.0,0.0,60.86,0.0,0.0,290.0,0.0
2024-01-03,28,15:00,0.0,0.0,0.0,67.18,0.0,0.0,290.0,0.0
2024-01-03,29,15:15,0.0,0.0,0.0,67.18,0.0,0.0,290.0,0.0
2024-01-03,30,15:30,0.0,0.0,0.0,67.18,0.0,0.0,290.0,0.0
2024-01-03,31,15:45,0.0,0.0,0.0,67.18,0.0,0.0,290.0,0.0
2024-01-03,32,16:00,0.0,0.0,0.0,73.59,0.0,0.0,290.0,0.0
2024-01-03,33,16:15,0.0,0.0,0.0,73.59,0.0,0.0,290.0,0.0
2024-01-03,34,16:30,0.0,0.0,0.0,73.59,0.0,0.0,290.0,0.0
2024-01-03,35,16:45,0.0,0.0,0.0,73.59,0.0,0.0,290.0,0.0
2024-01-03,36,17:00,0.0,0.0,0.0,82.28,0.0,0.0,290.0,0.0
2024-01-03,37,17:15,0.0,0.0,0.0,82.28,0.0,0.0,290.0,0.0
2024-01-03,38,17:30,0.0,0.0,0.0,82.28,0.0,0.0,290.0,0.0
2024-01-03,39,17:45,0.0,0.0,0.0,82.28,0.0,0.0,290.0,0.0
2024-01-03,40,18:00,0.0,0.0,0.0,82.97,0.0,0.0,290.0,0.0
2024-01-03,41,18:15,0.0,0.0,0.0,82.97,0.0,0.0,290.0,0.0
2024-01-03,42,18:30,0.0,0.0,0.0,82.97,0.0,0.0,290.0,0.0
2024-01-03,43,18:45,0.0,0.0,0.0,82.97,0.0,0.0,290.0,0.0
2024-01-03,44,19:00,0.0,0.0,0.0,79.03,0.0,0.0,290.0,0.0
2024-01-03,45,19:15,0.0,0.0,0.0,79.03,0.0,0.0,290.0,0.0
2024-01-03,46,19:30,0.0,0.0,0.0,79.03,0.0,0.0,290.0,0.0
2024-01-03,47,19:45,0.0,0.0,0.0,79.03,0.0,0.0,290.0,0.0
2024-01-03,48,20:00,0.0,0.0,0.0,73.23,0.0,0.0,290.0,0.0
2024-01-03,49,20:15,0.0,0.0,0.0,73.23,0.0,0.0,290.0,0.0
2024-01-03,50,20:30,0.0,0.0,0.0,73.23,0.0,0.0,290.0,0.0
2024-01-03,51,20:45,0.0,0.0,0.0,73.23,0.0,0.0,290.0,0.0
2024-01-03,52,21:00,0.0,0.0,0.0,67.41,0.0,0.0,290.0,0.0
2024-01-03,53,21:15,0.0,0.0,0.0,67.41,0.0,0.0,290.0,0.0
2024-01-03,54,21:30,0.0,0.0,0.0,67.41,0.0,0.0,290.0,0.0
2024-01-03,55,21:45,0.0,0.0,0.0,67.41,0.0,0.0,150.0,140.0
2024-01-04,0,08:00,1.8638,0.0,1.8638,91.47,0.042621,0.0,150.0,0.0
2024-01-04,1,08:15,6.7293,0.0,6.7293,91.47,0.153882,0.0,150.0,0.0
2024-01-04,2,08:30,5.9956,0.0,5.9956,91.47,0.137104,0.0,150.0,0.0
2024-01-04,3,08:45,7.1179,0.0,7.1179,91.47,0.162768,0.0,150.0,0.0
2024-01-04,4,09:00,6.1091,0.0,6.1091,94.2,0.143869,0.0,150.0,0.0
2024-01-04,5,09:15,5.6324,0.0,5.6324,94.2,0.132644,0.0,150.0,0.0
2024-01-04,6,09:30,5.8458,0.0,5.8458,94.2,0.137669,0.0,150.0,0.0
2024-01-04,7,09:45,5.1816,0.0,5.1816,94.2,0.122026,0.0,150.0,0.0
2024-01-04,8,10:00,6.7301,0.0,6.7301,91.61,0.154136,0.0,150.0,0.0
2024-01-04,9,10:15,3.9878,0.0,3.9878,91.61,0.091331,0.0,150.0,0.0
2024-01-04,10,10:30,1.8638,9.5021,11.3659,91.61,0.260308,60.0,150.0,0.0
2024-01-04,11,10:45,6.7293,17.0147,23.744,91.61,0.543796,60.0,150.0,0.0
2024-01-04,12,11:00,5.9956,17.1381,23.1337,90.03,0.520681,60.0,150.0,0.0
2024-01-04,13,11:15,7.1179,16.0793,23.1972,90.03,0.52211,60.0,150.0,0.0
2024-01-04,14,11:30,6.1091,3.2115,9.3206,90.03,0.209783,60.0,150.0,0.0
2024-01-04,15,11:45,5.6324,9.5021,15.1345,90.03,0.340641,20.0,190.0,0.0
2024-01-04,16,12:00,5.8458,17.0147,22.8605,86.3,0.493215,20.0,190.0,0.0
2024-01-04,17,12:15,5.1816,17.1381,22.3197,86.3,0.481547,20.0,190.0,0.0
2024-01-04,18,12:30,6.7301,16.0793,22.8094,86.3,0.492112,20.0,190.0,0.0
2024-01-04,19,12:45,3.9878,3.2115,7.1993,86.3,0.155325,20.0,190.0,0.0
2024-01-04,20,13:00,1.8638,9.5021,11.3659,85.96,0.244254,80.0,230.0,0.0
2024-01-04,21,13:15,6.7293,17.0147,23.744,85.96,0.510258,80.0,230.0,0.0
2024-01-04,22,13:30,5.9956,17.1381,23.1337,85.96,0.497143,80.0,230.0,0.0
2024-01-04,23,13:45,7.1179,16.0793,23.1972,85.96,0.498507,80.0,230.0,0.0
2024-01-04,24,14:00,6.1091,3.2115,9.3206,92.11,0.214629,80.0,230.0,0.0
2024-01-04,25,14:15,5.6324,9.5021,15.1345,92.11,0.348511,40.0,270.0,0.0
2024-01-04,26,14:30,5.8458,17.0147,22.8605,92.11,0.52642,40.0,270.0,0.0
2024-01-04,27,14:45,5.1816,17.1381,22.3197,92.11,0.513966,40.0,270.0,0.0
2024-01-04,28,15:00,6.7301,16.0793,22.8094,98.62,0.562365,40.0,270.0,0.0
2024-01-04,29,15:15,3.9878,3.2115,7.1993,98.62,0.177498,40.0,270.0,0.0
2024-01-04,30,15:30,0.0,9.5021,9.5021,98.62,0.234274,100.0,310.0,0.0
2024-01-04,31,15:45,0.0,17.0147,17.0147,98.62,0.419497,100.0,310.0,0.0
2024-01-04,32,16:00,0.0,17.1381,17.1381,105.73,0.453003,100.0,310.0,0.0
2024-01-04,33,16:15,0.0,16.0793,16.0793,105.73,0.425016,100.0,310.0,0.0
2024-01-04,34,16:30,0.0,3.2115,3.2115,105.73,0.084888,100.0,310.0,0.0
2024-01-04,35,16:45,0.0,9.5021,9.5021,105.73,0.251164,60.0,350.0,0.0
2024-01-04,36,17:00,0.0,17.0147,17.0147,133.23,0.566716,60.0,350.0,0.0
2024-01-04,37,17:15,0.0,17.1381,17.1381,133.23,0.570827,60.0,350.0,0.0
2024-01-04,38,17:30,0.0,16.0793,16.0793,133.23,0.535561,60.0,350.0,0.0
2024-01-04,39,17:45,0.0,3.2115,3.2115,133.23,0.106967,60.0,350.0,0.0
2024-01-04,40,18:00,0.0,9.5021,9.5021,144.65,0.343619,20.0,390.0,0.0
2024-01-04,41,18:15,0.0,17.0147,17.0147,144.65,0.615293,20.0,390.0,0.0
2024-01-04,42,18:30,0.0,17.1381,17.1381,144.65,0.619756,20.0,390.0,0.0
2024-01-04,43,18:45,0.0,16.0793,16.0793,144.65,0.581467,20.0,390.0,0.0
2024-01-04,44,19:00,0.0,3.2115,3.2115,125.0,0.100359,20.0,390.0,0.0
2024-01-04,45,19:15,0.0,0.0,0.0,125.0,0.0,20.0,430.0,0.0
2024-01-04,46,19:30,0.0,0.0,0.0,125.0,0.0,20.0,430.0,0.0
2024-01-04,47,19:45,0.0,0.0,0.0,125.0,0.0,20.0,430.0,0.0
2024-01-04,48,20:00,0.0,0.0,0.0,103.59,0.0,20.0,430.0,0.0
2024-01-04,49,20:15,0.0,0.0,0.0,103.59,0.0,20.0,430.0,0.0
2024-01-04,50,20:30,0.0,0.0,0.0,103.59,0.0,20.0,430.0,0.0
2024-01-04,51,20:45,0.0,0.0,0.0,103.59,0.0,20.0,430.0,0.0
2024-01-04,52,21:00,0.0,0.0,0.0,100.01,0.0,20.0,430.0,0.0
2024-01-04,53,21:15,0.0,0.0,0.0,100.01,0.0,20.0,430.0,0.0
2024-01-04,54,21:30,0.0,0.0,0.0,100.01,0.0,20.0,430.0,0.0
2024-01-04,55,21:45,0.0,0.0,0.0,100.01,0.0,20.0,280.0,150.0
2024-01-05,0,08:00,1.8638,0.0,1.8638,89.57,0.041736,20.0,280.0,0.0
2024-01-05,1,08:15,6.7293,0.0,6.7293,89.57,0.150685,20.0,280.0,0.0
2024-01-05,2,08:30,5.9956,0.0,5.9956,89.57,0.134256,20.0,280.0,0.0
2024-01-05,3,08:45,7.1179,0.0,7.1179,89.57,0.159387,20.0,280.0,0.0
2024-01-05,4,09:00,6.1091,0.0,6.1091,94.93,0.144984,20.0,280.0,0.0
2024-01-05,5,09:15,5.6324,0.0,5.6324,94.93,0.133672,20.0,280.0,0.0
2024-01-05,6,09:30,5.8458,0.0,5.8458,94.93,0.138736,20.0,280.0,0.0
2024-01-05,7,09:45,5.1816,0.0,5.1816,94.93,0.122972,20.0,280.0,0.0
2024-01-05,8,10:00,6.7301,0.0,6.7301,96.28,0.161994,20.0,280.0,0.0
2024-01-05,9,10:15,3.9878,0.0,3.9878,96.28,0.095986,20.0,280.0,0.0
2024-01-05,10,10:30,1.8638,9.5021,11.3659,96.28,0.273578,80.0,280.0,0.0
2024-01-05,11,10:45,6.7293,17.0147,23.744,96.28,0.571517,80.0,280.0,0.0
2024-01-05,12,11:00,5.9956,17.1381,23.1337,98.22,0.568048,80.0,280.0,0.0
2024-01-05,13,11:15,7.1179,16.0793,23.1972,98.22,0.569607,80.0,280.0,0.0
2024-01-05,14,11:30,6.1091,3.2115,9.3206,98.22,0.228866,80.0,280.0,0.0
2024-01-05,15,11:45,5.6324,9.5021,15.1345,98.22,0.371629,40.0,320.0,0.0
2024-01-05,16,12:00,5.8458,17.0147,22.8605,92.24,0.527163,40.0,320.0,0.0
2024-01-05,17,12:15,5.1816,17.1381,22.3197,92.24,0.514692,40.0,320.0,0.0
2024-01-05,18,12:30,6.7301,16.0793,22.8094,92.24,0.525984,40.0,320.0,0.0
2024-01-05,19,12:45,3.9878,3.2115,7.1993,92.24,0.166016,40.0,320.0,0.0
2024-01-05,20,13:00,0.0,9.5021,9.5021,91.54,0.217455,100.0,360.0,0.0
2024-01-05,21,13:15,0.0,17.0147,17.0147,91.54,0.389381,100.0,360.0,0.0
2024-01-05,22,13:30,0.0,17.1381,17.1381,91.54,0.392205,100.0,360.0,0.0
2024-01-05,23,13:45,0.0,16.0793,16.0793,91.54,0.367974,100.0,360.0,0.0
2024-01-05,24,14:00,0.0,3.2115,3.2115,96.41,0.077405,100.0,360.0,0.0
2024-01-05,25,14:15,0.0,9.5021,9.5021,96.41,0.229024,60.0,400.0,0.0
2024-01-05,26,14:30,0.0,17.0147,17.0147,96.41,0.410096,60.0,400.0,0.0
2024-01-05,27,14:45,0.0,17.1381,17.1381,96.41,0.413071,60.0,400.0,0.0
2024-01-05,28,15:00,0.0,16.0793,16.0793,100.05,0.402183,60.0,230.0,170.0
2024-01-05,29,15:15,0.0,3.2115,3.2115,100.05,0.080327,60.0,230.0,0.0
2024-01-05,30,15:30,0.0,0.0,0.0,100.05,0.0,60.0,270.0,0.0
2024-01-05,31,15:45,0.0,0.0,0.0,100.05,0.0,60.0,270.0,0.0
2024-01-05,32,16:00,0.0,0.0,0.0,102.97,0.0,60.0,270.0,0.0
2024-01-05,33,16:15,0.0,0.0,0.0,102.97,0.0,60.0,270.0,0.0
2024-01-05,34,16:30,0.0,0.0,0.0,102.97,0.0,60.0,270.0,0.0
2024-01-05,35,16:45,0.0,0.0,0.0,102.97,0.0,60.0,270.0,0.0
2024-01-05,36,17:00,0.0,0.0,0.0,107.38,0.0,60.0,270.0,0.0
2024-01-05,37,17:15,0.0,0.0,0.0,107.38,0.0,60.0,270.0,0.0
2024-01-05,38,17:30,0.0,0.0,0.0,107.38,0.0,60.0,270.0,0.0
2024-01-05,39,17:45,0.0,0.0,0.0,107.38,0.0,60.0,270.0,0.0
2024-01-05,40,18:00,0.0,0.0,0.0,108.45,0.0,60.0,270.0,0.0
2024-01-05,41,18:15,0.0,0.0,0.0,108.45,0.0,60.0,270.0,0.0
2024-01-05,42,18:30,0.0,0.0,0.0,108.45,0.0,60.0,270.0,0.0
2024-01-05,43,18:45,0.0,0.0,0.0,108.45,0.0,60.0,270.0,0.0
2024-01-05,44,19:00,0.0,0.0,0.0,103.96,0.0,60.0,270.0,0.0
2024-01-05,45,19:15,0.0,0.0,0.0,103.96,0.0,60.0,270.0,0.0
2024-01-05,46,19:30,0.0,0.0,0.0,103.96,0.0,60.0,270.0,0.0
2024-01-05,47,19:45,0.0,0.0,0.0,103.96,0.0,60.0,270.0,0.0
2024-01-05,48,20:00,0.0,0.0,0.0,100.09,0.0,60.0,270.0,0.0
2024-01-05,49,20:15,0.0,0.0,0.0,100.09,0.0,60.0,270.0,0.0
2024-01-05,50,20:30,0.0,0.0,0.0,100.09,0.0,60.0,270.0,0.0
2024-01-05,51,20:45,0.0,0.0,0.0,100.09,0.0,60.0,270.0,0.0
2024-01-05,52,21:00,0.0,0.0,0.0,94.19,0.0,60.0,270.0,0.0
2024-01-05,53,21:15,0.0,0.0,0.0,94.19,0.0,60.0,270.0,0.0
2024-01-05,54,21:30,0.0,0.0,0.0,94.19,0.0,60.0,270.0,0.0
2024-01-05,55,21:45,0.0,0.0,0.0,94.19,0.0,60.0,160.0,110.0
2024-01-08,0,08:00,1.8638,9.5021,11.3659,121.11,0.344132,20.0,160.0,0.0
2024-01-08,1,08:15,6.7293,17.0147,23.744,121.11,0.718908,20.0,160.0,0.0
2024-01-08,2,08:30,5.9956,17.1381,23.1337,121.11,0.70043,20.0,160.0,0.0
2024-01-08,3,08:45,7.1179,16.0793,23.1972,121.11,0.702352,20.0,160.0,0.0
2024-01-08,4,09:00,6.1091,3.2115,9.3206,117.83,0.27456,20.0,160.0,0.0
2024-01-08,5,09:15,5.6324,0.0,5.6324,117.83,0.165918,20.0,200.0,0.0
2024-01-08,6,09:30,5.8458,0.0,5.8458,117.83,0.172203,20.0,200.0,0.0
2024-01-08,7,09:45,5.1816,0.0,5.1816,117.83,0.152636,20.0,200.0,0.0
2024-01-08,8,10:00,6.7301,0.0,6.7301,110.6,0.186087,20.0,200.0,0.0
2024-01-08,9,10:15,3.9878,0.0,3.9878,110.6,0.110263,20.0,200.0,0.0
2024-01-08,10,10:30,0.0,9.5021,9.5021,110.6,0.262733,80.0,200.0,0.0
2024-01-08,11,10:45,0.0,17.0147,17.0147,110.6,0.470456,80.0,200.0,0.0
2024-01-08,12,11:00,0.0,17.1381,17.1381,103.0,0.441306,80.0,200.0,0.0
2024-01-08,13,11:15,0.0,16.0793,16.0793,103.0,0.414041,80.0,200.0,0.0
2024-01-08,14,11:30,0.0,3.2115,3.2115,103.0,0.082696,80.0,200.0,0.0
2024-01-08,15,11:45,0.0,9.5021,9.5021,103.0,0.244679,40.0,240.0,0.0
2024-01-08,16,12:00,0.0,17.0147,17.0147,95.5,0.406225,40.0,240.0,0.0
2024-01-08,17,12:15,0.0,17.1381,17.1381,95.5,0.409172,40.0,240.0,0.0
2024-01-08,18,12:30,0.0,16.0793,16.0793,95.5,0.383893,40.0,240.0,0.0
2024-01-08,19,12:45,0.0,3.2115,3.2115,95.5,0.076674,40.0,240.0,0.0
2024-01-08,20,13:00,0.0,0.0,0.0,92.6,0.0,40.0,280.0,0.0
2024-01-08,21,13:15,0.0,0.0,0.0,92.6,0.0,40.0,280.0,0.0
2024-01-08,22,13:30,0.0,0.0,0.0,92.6,0.0,40.0,280.0,0.0
2024-01-08,23,13:45,0.0,0.0,0.0,92.6,0.0,40.0,280.0,0.0
2024-01-08,24,14:00,0.0,0.0,0.0,100.0,0.0,40.0,280.0,0.0
2024-01-08,25,14:15,0.0,0.0,0.0,100.0,0.0,40.0,280.0,0.0
2024-01-08,26,14:30,0.0,0.0,0.0,100.0,0.0,40.0,280.0,0.0
2024-01-08,27,14:45,0.0,0.0,0.0,100.0,0.0,40.0,280.0,0.0
2024-01-08,28,15:00,0.0,0.0,0.0,107.98,0.0,40.0,150.0,130.0
2024-01-08,29,15:15,0.0,0.0,0.0,107.98,0.0,40.0,150.0,0.0
2024-01-08,30,15:30,0.0,0.0,0.0,107.98,0.0,40.0,150.0,0.0
2024-01-08,31,15:45,0.0,0.0,0.0,107.98,0.0,40.0,150.0,0.0
2024-01-08,32,16:00,0.0,0.0,0.0,116.87,0.0,40.0,150.0,0.0
2024-01-08,33,16:15,0.0,0.0,0.0,116.87,0.0,40.0,150.0,0.0
2024-01-08,34,16:30,0.0,0.0,0.0,116.87,0.0,40.0,150.0,0.0
2024-01-08,35,16:45,0.0,0.0,0.0,116.87,0.0,40.0,150.0,0.0
2024-01-08,36,17:00,0.0,0.0,0.0,129.13,0.0,40.0,150.0,0.0
2024-01-08,37,17:15,0.0,0.0,0.0,129.13,0.0,40.0,150.0,0.0
2024-01-08,38,17:30,0.0,0.0,0.0,129.13,0.0,40.0,150.0,0.0
2024-01-08,39,17:45,0.0,0.0,0.0,129.13,0.0,40.0,150.0,0.0
2024-01-08,40,18:00,0.0,0.0,0.0,130.01,0.0,40.0,150.0,0.0
2024-01-08,41,18:15,0.0,0.0,0.0,130.01,0.0,40.0,150.0,0.0
2024-01-08,42,18:30,0.0,0.0,0.0,130.01,0.0,40.0,150.0,0.0
2024-01-08,43,18:45,0.0,0.0,0.0,130.01,0.0,40.0,150.0,0.0
2024-01-08,44,19:00,0.0,0.0,0.0,122.12,0.0,40.0,150.0,0.0
2024-01-08,45,19:15,0.0,0.0,0.0,122.12,0.0,40.0,150.0,0.0
2024-01-08,46,19:30,0.0,0.0,0.0,122.12,0.0,40.0,150.0,0.0
2024-01-08,47,19:45,0.0,0.0,0.0,122.12,0.0,40.0,150.0,0.0
2024-01-08,48,20:00,0.0,0.0,0.0,114.21,0.0,40.0,150.0,0.0
2024-01-08,49,20:15,0.0,0.0,0.0,114.21,0.0,40.0,150.0,0.0
2024-01-08,50,20:30,0.0,0.0,0.0,114.21,0.0,40.0,150.0,0.0
2024-01-08,51,20:45,0.0,0.0,0.0,114.21,0.0,40.0,150.0,0.0
2024-01-08,52,21:00,0.0,0.0,0.0,102.83,0.0,40.0,150.0,0.0
2024-01-08,53,21:15,0.0,0.0,0.0,102.83,0.0,40.0,150.0,0.0
2024-01-08,54,21:30,0.0,0.0,0.0,102.83,0.0,40.0,150.0,0.0
2024-01-08,55,21:45,0.0,0.0,0.0,102.83,0.0,40.0,150.0,0.0
2024-01-09,0,08:00,1.8638,9.5021,11.3659,133.24,0.378599,0.0,150.0,0.0
2024-01-09,1,08:15,6.7293,17.0147,23.744,133.24,0.790911,0.0,150.0,0.0
2024-01-09,2,08:30,5.9956,17.1381,23.1337,133.24,0.770583,0.0,150.0,0.0
2024-01-09,3,08:45,7.1179,16.0793,23.1972,133.24,0.772698,0.0,150.0,0.0
2024-01-09,4,09:00,6.1091,3.2115,9.3206,120.91,0.281737,0.0,150.0,0.0
2024-01-09,5,09:15,5.6324,0.0,5.6324,120.91,0.170255,0.0,190.0,0.0
2024-01-09,6,09:30,5.8458,0.0,5.8458,120.91,0.176704,0.0,190.0,0.0
2024-01-09,7,09:45,5.1816,0.0,5.1816,120.91,0.156626,0.0,190.0,0.0
2024-01-09,8,10:00,6.7301,0.0,6.7301,113.19,0.190445,0.0,190.0,0.0
2024-01-09,9,10:15,3.9878,0.0,3.9878,113.19,0.112845,0.0,190.0,0.0
2024-01-09,10,10:30,1.8638,9.5021,11.3659,113.19,0.321627,60.0,190.0,0.0
2024-01-09,11,10:45,6.7293,17.0147,23.744,113.19,0.671895,60.0,190.0,0.0
2024-01-09,12,11:00,5.9956,17.1381,23.1337,105.78,0.61177,60.0,190.0,0.0
2024-01-09,13,11:15,7.1179,16.0793,23.1972,105.78,0.613449,60.0,190.0,0.0
2024-01-09,14,11:30,6.1091,3.2115,9.3206,105.78,0.246482,60.0,190.0,0.0
